Date,CPIAUCSL,PCE,PPIACO,ECIALLCIV,GDPDEF,UNRATE,MCUMFN,SP500
2024-07-01,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5475.09
2024-07-02,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5509.01
2024-07-03,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5537.02
2024-07-04,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5537.02
2024-07-05,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5567.19
2024-07-06,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5567.19
2024-07-07,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5567.19
2024-07-08,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5572.85
2024-07-09,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5576.98
2024-07-10,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5633.91
2024-07-11,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5584.54
2024-07-12,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5615.35
2024-07-13,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5615.35
2024-07-14,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5615.35
2024-07-15,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5631.22
2024-07-16,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5667.2
2024-07-17,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5588.27
2024-07-18,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5544.59
2024-07-19,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5505.0
2024-07-20,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5505.0
2024-07-21,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5505.0
2024-07-22,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5564.41
2024-07-23,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5555.74
2024-07-24,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5427.13
2024-07-25,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5399.22
2024-07-26,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5459.1
2024-07-27,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5459.1
2024-07-28,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5459.1
2024-07-29,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5463.54
2024-07-30,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5436.44
2024-07-31,313.534,19862.9,257.337,166.8,125.501,4.3,76.7322,5522.3
2024-08-01,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5446.68
2024-08-02,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5346.56
2024-08-03,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5346.56
2024-08-04,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5346.56
2024-08-05,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5186.33
2024-08-06,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5240.03
2024-08-07,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5199.5
2024-08-08,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5319.31
2024-08-09,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5344.16
2024-08-10,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5344.16
2024-08-11,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5344.16
2024-08-12,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5344.39
2024-08-13,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5434.43
2024-08-14,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5455.21
2024-08-15,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5543.22
2024-08-16,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5554.25
2024-08-17,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5554.25
2024-08-18,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5554.25
2024-08-19,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5608.25
2024-08-20,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5597.12
2024-08-21,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5620.85
2024-08-22,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5570.64
2024-08-23,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5634.61
2024-08-24,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5634.61
2024-08-25,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5634.61
2024-08-26,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5616.84
2024-08-27,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5625.8
2024-08-28,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5592.18
2024-08-29,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5591.96
2024-08-30,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5648.4
2024-08-31,314.121,19918.4,255.487,166.8,125.501,4.2,77.0219,5648.4
2024-09-01,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5648.4
2024-09-02,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5648.4
2024-09-03,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5528.93
2024-09-04,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5520.07
2024-09-05,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5503.41
2024-09-06,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5408.42
2024-09-07,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5408.42
2024-09-08,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5408.42
2024-09-09,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5471.05
2024-09-10,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5495.52
2024-09-11,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5554.13
2024-09-12,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5595.76
2024-09-13,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5626.02
2024-09-14,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5626.02
2024-09-15,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5626.02
2024-09-16,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5633.09
2024-09-17,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5634.58
2024-09-18,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5618.26
2024-09-19,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5713.64
2024-09-20,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5702.55
2024-09-21,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5702.55
2024-09-22,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5702.55
2024-09-23,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5718.57
2024-09-24,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5732.93
2024-09-25,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5722.26
2024-09-26,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5745.37
2024-09-27,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5738.17
2024-09-28,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5738.17
2024-09-29,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5738.17
2024-09-30,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5762.48
2024-10-01,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5708.75
2024-10-02,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5709.54
2024-10-03,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5699.94
2024-10-04,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5751.07
2024-10-05,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5751.07
2024-10-06,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5751.07
2024-10-07,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5695.94
2024-10-08,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5751.13
2024-10-09,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5792.04
2024-10-10,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5780.05
2024-10-11,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5815.03
2024-10-12,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5815.03
2024-10-13,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5815.03
2024-10-14,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5859.85
2024-10-15,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5815.26
2024-10-16,314.686,20024.3,252.526,166.8,125.501,4.1,76.6266,5842.47
